,0,1,2,3,4,5,6,7,8,9
272,2002,Mary J Blige,No More Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2002,LeAnn Rimes,Can't Fight The Moonlight,0.0,0.0,0.716501,0.0,0.0,0.0,0.619775
274,2002,Santana,The Game Of Love,0.0,0.0,0.8199629999999999,0.0,0.0,0.0,0.0
275,2002,OutKast,The Whole World,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2002,Madonna,Die Another Day,0.0,0.0,0.0,0.679828,0.0,0.0,0.942918
277,2002,Elvis Presley,A Little Less Conversation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2002,R Kelly,The World's Greatest,0.0,0.0,0.0,0.0,0.0,0.0,0.774373
279,2002,Five for Fighting,Superman (It's Not Easy),0.0,0.0,0.0,0.0,0.0,0.0,0.84639
280,2002,Mr. Cheeks,"Lights, Camera, Action!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2002,Dirty Vegas,Days Go By,0.0,0.0,0.0,0.65683,0.8459049999999999,0.0,0.0
282,2002,Avril Lavigne,Sk8er Boi,0.0,0.0,0.654383,0.5943609999999999,0.0,0.0,0.581819
283,2002,Craig David,7 Days,0.597057,0.0,0.581152,0.0,0.0,0.0,0.0
284,2002,Nappy Roots,Po' Folks,0.549701,0.0,0.6279939999999999,0.561558,0.0,0.0,0.6113430000000001
285,2002,Aaliyah,I Care 4 U,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2002,The Goo Goo Dolls,Here Is Gone,0.0,0.587074,0.0,0.5411100000000001,0.0,0.0,0.0
287,2002,Kylie Minogue,Love At 1st Sight,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2002,Kenny Chesney,Good Stuff,0.0,0.0,0.541887,0.0,0.0,0.0,0.6767340000000001
289,2002,Keith Urban,Somebody Like You,0.0,0.0,0.644418,0.538892,0.0,0.0,0.9380350000000001
290,2002,Nivea& Brandon Casey,Don't Mess With My Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2002,B2K,Uh Huh,0.0,0.0,0.556227,0.0,0.0,0.0,0.674204
292,2002,Wyclef Jean,Two Wrongs,0.0,0.0,0.0,0.0,0.0,0.0,0.7592760000000001
293,2002,Alicia Keys,A Woman's Worth,0.0,0.0,0.0,0.0,0.5951,0.795824,0.0
294,2002,Alan Jackson,Drive (For Daddy Gene),0.0,0.0,0.0,0.0,0.0,0.0,0.780521
295,2002,Jaheim,Anything,0.0,0.0,0.523249,0.0,0.0,0.0,0.9376450000000001
296,2002,Musiq Soulchild,Don't Change,0.0,0.0,0.51635,0.0,0.0,0.0,0.655307
297,2002,Diamond Rio,Beautiful Mess,0.0,0.0,0.691522,0.539697,0.0,0.519207,0.0
298,2002,George Strait,Living,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2002,POD,Youth Of The Nation,0.0,0.0,0.0,0.673144,0.0,0.0,0.5148590000000001
300,2003,50 Cent,In Da Club,0.787246,0.0,0.0,0.0,0.0,0.0,0.0
301,2003,Sean Paul,Get Busy,0.0,0.0,0.513008,0.0,0.0,0.0,0.0
302,2003,R Kelly,Ignition,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2003,Beyonce-Z,Crazy In Love,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2003,Evanescence,Bring Me To Life,0.0,0.0,0.0,0.0,0.5376810000000001,0.0,0.0
305,2003,Matchbox Twenty,Unwell,0.0,0.0,0.0,0.0,0.0,0.0,0.861884
306,2003,Chingy,Right Thurr,0.0,0.0,0.0,0.0,0.0,0.0,0.6832
307,2003,The Black Eyed Peas,Where Is The Love?,0.0,0.0,0.743185,0.0,0.0,0.0,0.0
308,2003,Three Doors Down,When I'm Gone,0.0,0.0,0.52954,0.0,0.0,0.0,0.828901
309,2003,Beyonce,Baby Boy,0.0,0.0,0.0,0.0,0.0,0.579062,0.0
310,2003,Lil' Jon,Get Low,0.0,0.0,0.0,0.0,0.0,0.0,0.9807170000000001
311,2003,"Nelly, P Diddy",Shake Ya Tailfeather,0.0,0.0,0.0,0.0,0.0,0.0,0.8898229999999999
312,2003,Busta Rhymes,I Know What You Want,0.639234,0.0,0.0,0.0,0.5805020000000001,0.0,0.0
313,2003,Jennifer Lopez,All I Have,0.631803,0.0,0.521476,0.0,0.0,0.0,0.0
314,2003,50 Cent,21 Questions,0.0,0.0,0.670402,0.54594,0.530187,0.0,0.785837
315,2003,Kid Rock,Picture,0.0,0.0,0.0,0.528069,0.0,0.0,0.7460939999999999
316,2003,50 Cent,PIMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2003,Uncle Kracker,Drift Away,0.0,0.0,0.0,0.7664380000000001,0.0,0.0,0.0
318,2003,Christina Aguilera,Beautiful,0.0,0.0,0.518004,0.0,0.0,0.8695780000000001,0.0
319,2003,Avril Lavigne,I'm With You,0.0,0.529381,0.0,0.56891,0.0,0.0,0.8585
320,2003,Aaliyah,Miss You,0.0,0.0,0.0,0.686241,0.0,0.0,0.65945
321,2003,Fabolous,Into You,0.0,0.0,0.0,0.0,0.0,0.0,0.592721
322,2003,Eminem,Lose Yourself,0.0,0.0,0.0,0.559305,0.0,0.0,0.0
323,2003,Wayne Wonder,No Letting Go,0.0,0.0,0.9013639999999999,0.0,0.0,0.872848,0.0
324,2003,Justin Timberlake,Rock Your Body,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2003,Justin Timberlake,Cry Me A River,0.0,0.0,0.0,0.0,0.0,0.0,0.820491
326,2003,B2K,Bump Bump Bump,0.0,0.0,0.5133300000000001,0.0,0.0,0.0,0.624242
327,2003,Lil' Kim50 Cent,Magic Stick,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2003,Snoop Dogg,Beautiful,0.0,0.0,0.659583,0.0,0.0,0.0,0.917588
329,2003,Ashanti,Rock Wit U (Awww Baby),0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2003,Fabolous,Can't Let You Go,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2003,Pharrell Williams-Z,Frontin',0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2003,Ja Rule,Mesmerize,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2003,Trapt,Headstrong,0.0,0.0,0.0,0.54986,0.0,0.0,0.0
334,2003,Tyrese,How You Gonna Act Like That,0.0,0.0,0.0,0.0,0.0,0.0,0.6651520000000001
335,2003,Ludacris,Stand Up,0.5530229999999999,0.0,0.0,0.0,0.0,0.0,0.932191
336,2003,t.A.T.u.,All The Things She Said,0.0,0.0,0.0,0.0,0.0,0.9647479999999999,0.0
337,2003,Daniel Bedingfield,If You're Not The One,0.0,0.0,0.581001,0.591062,0.0,0.0,0.0
338,2003,YoungBloodZ' Jon,Damn!,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2003,Santana,The Game Of Love,0.0,0.0,0.8199629999999999,0.0,0.0,0.0,0.0
340,2003,Jay-Z,'03 Bonnie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2003,Train,Calling All Angels,0.0,0.0,0.0,0.651367,0.0,0.9043770000000001,0.0
342,2003,Kelly Clarkson,Miss Independent,0.0,0.0,0.733356,0.669458,0.0,0.0,0.510405
343,2003,"Christina Aguilera, Lil' Kim, Mya",Can't Hold Us Down,0.0,0.0,0.639948,0.576724,0.0,0.0,0.0
344,2003,Santana,Why Don't You,0.0,0.0,0.0,0.670403,0.0,0.654003,0.0
345,2003,Missy 'Misdemeanor' Elliott,Gossip Folks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,2003,Dido,White Flag,0.0,0.0,0.0,0.5260779999999999,0.0,0.74647,0.0
347,2003,Monica,So Gone,0.0,0.0,0.681222,0.0,0.0,0.0,0.80186
348,2003,Sean Paul,Like Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2003,Jason Mraz,The Remedy (I Won't Worry),0.0,0.0,0.0,0.511914,0.0,0.0,0.0
350,2003,Three Doors Down,Here Without You,0.0,0.0,0.0,0.695448,0.0,0.0,0.0
351,2003,Shania Twain,Forever And For Always,0.0,0.0,0.730142,0.0,0.0,0.947102,0.0
352,2003,Blu Cantrell,Breathe,0.0,0.0,0.58875,0.593784,0.0,0.0,0.6309640000000001
353,2003,Lumidee,"Never Leave You - Uh Ooh, Uh Oooh!",0.0,0.0,0.6804279999999999,0.0,0.0,0.629156,0.0
354,2003,Coldplay,Clocks,0.0,0.525698,0.0,0.0,0.0,0.0,0.5936130000000001
355,2003,Christina Aguilera,Fighter,0.0,0.0,0.0,0.633188,0.51803,0.0,0.599461
356,2003,Eminem,Sing For The Moment,0.0,0.0,0.0,0.0,0.0,0.0,0.729716
357,2003,Baby Bash,Suga Suga,0.0,0.0,0.518772,0.0,0.0,0.0,0.0
358,2003,R Kelly,Thoia Thoing,0.0,0.0,0.8981030000000001,0.0,0.0,0.0,0.0
359,2003,Nivea& Brandon Casey,Don't Mess With My Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2003,John Mayer,Your Body Is A Wonderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2003,Jay-Z,Excuse Me Miss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,2003,The Dixie Chicks,Landslide,0.0,0.0,0.0,0.0,0.0,0.0,0.8341139999999999
363,2003,R Kelly,Step In The Name Of Love,0.0,0.0,0.645662,0.0,0.0,0.0,0.6773140000000001
364,2003,Linkin Park,Somewhere I Belong,0.0,0.0,0.0,0.0,0.606715,0.0,0.0
365,2003,Ginuwine,In Those Jeans,0.0,0.0,0.0,0.0,0.0,0.0,0.758876
366,2003,Nickelback,Someday,0.0,0.0,0.0,0.0,0.0,0.0,0.9466040000000001
367,2003,NAS,I Can,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2003,OutKast,Hey Ya!,0.0,0.0,0.0,0.0,0.0,0.56153,0.0
369,2003,"Chingy, Ludacris",Holidae Inn,0.0,0.0,0.0,0.0,0.0,0.0,0.726707
370,2003,Michelle Branch,Are You Happy Now,0.0,0.6794520000000001,0.6996640000000001,0.0,0.0,0.0,0.787305
371,2003,Mya,My Love Is Like... Wo,0.0,0.0,0.6868850000000001,0.0,0.0,0.0,0.912774
372,2003,Amanda Perez,Angel,0.0,0.0,0.8804350000000001,0.0,0.0,0.0,0.0
373,2003,Ashanti,Rain On Me,0.0,0.0,0.0,0.619664,0.0,0.0,0.910802
374,2003,Lil' Kim,The Jump Off,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2003,Jewel,Intuition,0.0,0.0,0.8313290000000001,0.0,0.5650270000000001,0.0,0.802335
376,2003,Counting Crows,Big Yellow Taxi,0.0,0.0,0.0,0.677503,0.0,0.0,0.633525
377,2003,Staind,So Far Away,0.0,0.5515439999999999,0.0,0.512595,0.6229520000000001,0.883574,0.0
378,2003,Alan Jackson,It's Five O'Clock Somewhere,0.0,0.0,0.0,0.0,0.0,0.0,0.723823
379,2003,Lonestar,My Front Porch Looking In,0.0,0.0,0.0,0.0,0.0,0.0,0.9807170000000001
380,2003,OutKast,The Way You Move,0.0,0.0,0.0,0.0,0.0,0.0,0.624606
381,2003,Jagged Edge,Walked Outta Heaven,0.0,0.0,0.0,0.70105,0.0,0.0,0.889342
382,2003,Pink,Family Portrait,0.0,0.0,0.651591,0.514512,0.0,0.0,0.7592760000000001
383,2003,Frankie J,Don't Wanna Try,0.0,0.0,0.0,0.728093,0.0,0.0,0.900473
384,2003,Young Gunz,"Can't Stop, Won't Stop",0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2003,Maroon 5,Harder To Breathe,0.600046,0.7173970000000001,0.0,0.630463,0.0,0.0,0.7055060000000001
386,2003,Ginuwine,Hell Yeah,0.0,0.0,0.7888189999999999,0.0,0.0,0.0,0.0
387,2003,Jennifer Lopez,Jenny From The Block,0.55474,0.0,0.0,0.0,0.529684,0.0,0.0
388,2003,"Nelly, Kyjuan, Ali",Air Force Ones,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2003,Toby Keith,Beer For My Horses,0.0,0.0,0.0,0.0,0.0,0.691449,0.0
390,2003,Good Charlotte,Lifestyles Of The Rich,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2003,Jaheim,Put That Woman First,0.0,0.0,0.0,0.0,0.0,0.0,0.570503
392,2003,Hilary Duff,So Yesterday,0.0,0.0,0.0,0.7178,0.0,0.0,0.773139
393,2003,50 Cent,Wanksta,0.725245,0.0,0.0,0.0,0.0,0.0,0.0
394,2003,Missy 'Misdemeanor' Elliott,Work It,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2003,Dierks Bentley,What Was I Thinkin',0.588118,0.604318,0.0,0.706203,0.0,0.0,0.676888
396,2003,Audioslave,Like A Stone,0.0,0.0,0.0,0.0,0.0,0.0,0.9807170000000001
397,2003,R Kelly,Snake,0.0,0.0,0.663655,0.0,0.0,0.0,0.7572909999999999
398,2003,Clay Aiken,This Is The Night,0.0,0.0,0.614105,0.0,0.0,0.890603,0.0
399,2003,Brooks,Red Dirt Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2004,"Usher, Lil' Jon",Yeah!,0.0,0.673079,0.624373,0.0,0.0,0.0,0.0
401,2004,Maroon 5,This Love,0.0,0.0,0.0,0.8676959999999999,0.0,0.674519,0.0
402,2004,Alicia Keys,If I Ain't Got You,0.0,0.0,0.593983,0.0,0.0,0.0,0.946019
403,2004,Usher,Burn,0.0,0.0,0.0,0.5947100000000001,0.646509,0.0,0.695059
404,2004,"Mario Winans, Enya",I Don't Wanna Know,0.0,0.0,0.0,0.0,0.0,0.0,0.7315149999999999
405,2004,Hoobastank,The Reason,0.0,0.0,0.0,0.681818,0.828585,0.0,0.0
406,2004,J-Kwon,Tipsy,0.692797,0.0,0.0,0.0,0.0,0.0,0.0
407,2004,OutKast,Hey Ya!,0.0,0.0,0.0,0.0,0.0,0.56153,0.0
408,2004,Terror Squad,Lean Back,0.531,0.0,0.0,0.618678,0.0,0.0,0.741305
409,2004,Ciara,Goodies,0.0,0.0,0.0,0.0,0.0,0.0,0.8242879999999999
410,2004,Evanescence,My Immortal,0.0,0.0,0.0,0.637811,0.0,0.8980239999999999,0.0
411,2004,OutKast,The Way You Move,0.0,0.0,0.0,0.0,0.0,0.0,0.624606
412,2004,Usher,Confessions Part II,0.0,0.0,0.0,0.52982,0.0,0.0,0.0
413,2004,Petey Pablo,Freek-A-Leek,0.0,0.0,0.0,0.0,0.0,0.0,0.8538899999999999
414,2004,Christina Milian,Dip It Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2004,Juvenile,Slow Motion,0.5739,0.0,0.0,0.519121,0.0,0.0,0.686806
416,2004,Kevin Lyttle,Turn Me On,0.0,0.0,0.613988,0.0,0.0,0.0,0.0
417,2004,Three Doors Down,Here Without You,0.0,0.0,0.0,0.695448,0.0,0.0,0.0
418,2004,Maroon 5,She Will Be Loved,0.0,0.0,0.0,0.5454319999999999,0.0,0.0,0.0
419,2004,JoJo,Leave (Get Out),0.0,0.0,0.0,0.508259,0.0,0.0,0.683239
420,2004,Eamon,F**k it (I Don't Want You Back),0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2004,Beyonce,Naughty Girl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2004,Britney Spears,Toxic,0.0,0.522622,0.571074,0.0,0.0,0.0,0.0
423,2004,Nickelback,Someday,0.0,0.0,0.0,0.0,0.0,0.0,0.9466040000000001
424,2004,Nina Sky,Move Ya Body,0.0,0.0,0.653118,0.576994,0.0,0.0,0.0
425,2004,"Twista, Kanye West",Slow Jamz,0.0,0.0,0.6492020000000001,0.0,0.0,0.0,0.615225
426,2004,Lil' Flip,Sunshine,0.0,0.0,0.706048,0.0,0.0,0.0,0.0
427,2004,Cassidy,Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2004,Usher,My Boo,0.0,0.0,0.0,0.6759970000000001,0.0,0.5098020000000001,0.0
429,2004,Destiny's Child,Lose My Breath,0.7216,0.0,0.0,0.630985,0.0,0.0,0.547409
430,2004,Alicia Keys! Toni! Tone!,Diary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2004,Jay-Z,Dirt Off Your Shoulder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2004,Chingy,One Call Away,0.0,0.539036,0.6409060000000001,0.0,0.0,0.0,0.771255
433,2004,Sean Paul,I'm Still In Love With You,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2004,Avril Lavigne,My Happy Ending,0.0,0.0,0.604715,0.597704,0.0,0.0,0.0
435,2004,Los Lonely Boys,Heaven,0.0,0.0,0.0,0.500464,0.0,0.0,0.8523440000000001
436,2004,Nelly,My Place,0.0,0.0,0.0,0.0,0.0,0.0,0.7532439999999999
437,2004,D12,My Band,0.6081810000000001,0.0,0.0,0.0,0.0,0.0,0.0
438,2004,Ashlee Simpson,Pieces Of Me,0.0,0.0,0.0,0.623607,0.0,0.0,0.0
439,2004,Akon,Locked Up,0.674804,0.0,0.0,0.0,0.0,0.0,0.6250680000000001
440,2004,No Doubt,It's My Life,0.0,0.0,0.0,0.0,0.0,0.766185,0.0
441,2004,Sheryl Crow,The First Cut Is The Deepest,0.0,0.0,0.0,0.7017909999999999,0.0,0.0,0.9292469999999999
442,2004,Linkin Park,Numb,0.0,0.0,0.0,0.0,0.0,0.0,0.654039
443,2004,Kanye West,Jesus Walks,0.0,0.6372180000000001,0.0,0.565811,0.0,0.0,0.7559239999999999
444,2004,Twista,Overnight Celebrity,0.0,0.0,0.0,0.74605,0.0,0.0,0.8726219999999999
445,2004,Britney Spears,Everytime,0.0,0.586195,0.0,0.534899,0.0,0.0,0.802639
446,2004,"Houston, Chingy, Nate Dogg-20",I Like That,0.0,0.0,0.540509,0.0,0.0,0.0,0.901078
447,2004,Dido,White Flag,0.0,0.0,0.0,0.5260779999999999,0.0,0.74647,0.0
448,2004,Jessica Simpson,With You,0.0,0.0,0.0,0.5990340000000001,0.0,0.0,0.9066489999999999
449,2004,Switchfoot,Meant To Live,0.0,0.0,0.0,0.766703,0.0,0.0,0.840426
450,2004,Beyonce,"Me, Myself",0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2004,The Black Eyed Peas,Let's Get It Started,0.509159,0.0,0.0,0.0,0.0,0.0,0.0
452,2004,Kanye West,All Fall Down,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2004,OutKast,Roses,0.589742,0.0,0.0,0.515996,0.0,0.0,0.809974
454,2004,The Black Eyed Peas,Hey Mama,0.0,0.0,0.834233,0.0,0.0,0.0,0.0
455,2004,Snoop Dogg,Drop It Like It's Hot,0.791497,0.0,0.0,0.0,0.0,0.0,0.707919
456,2004,Avril Lavigne,Don't Tell Me,0.0,0.620171,0.0,0.690517,0.0,0.0,0.0
457,2004,Kelis,Milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2004,Ludacris,Splash Waterfalls,0.557117,0.0,0.529258,0.0,0.0,0.0,0.623513
459,2004,Eminem,Just Lose It,0.0,0.0,0.0,0.0,0.0,0.0,0.816786
460,2004,Alicia Keys,You Don't Know My Name,0.0,0.0,0.612308,0.0,0.0,0.0,0.693253
461,2004,Lloyd Banks,On Fire,0.6793399999999999,0.0,0.0,0.0,0.0,0.0,0.0
462,2004,Kelly Clarkson,Breakaway,0.0,0.0,0.0,0.623825,0.0,0.0,0.9097930000000001
463,2004,Beenie Man,Dude,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2004,Finger Eleven,One Thing,0.0,0.0,0.0,0.505641,0.918441,0.0,0.777659
465,2004,Ruben Studdard,Sorry 2004,0.0,0.0,0.562555,0.639772,0.0,0.0,0.0
466,2004,Ryan Cabrera,On The Way Down,0.0,0.599033,0.0,0.0,0.0,0.6720010000000001,0.0
467,2004,Ying Yang Twins,Salt Shaker,0.0,0.0,0.0,0.560425,0.0,0.0,0.584665
468,2004,Kanye West,Through The Wire,0.0,0.0,0.0,0.0,0.0,0.0,0.9807170000000001
469,2004,Linkin Park,Breaking The Habit,0.0,0.0,0.0,0.608545,0.756695,0.0,0.0
470,2004,Jet,Are You Gonna Be My Girl?,0.0,0.0,0.0,0.0,0.0,0.0,0.512075
471,2004,LL Cool J,Headsprung,0.0,0.0,0.62668,0.0,0.0,0.0,0.0
472,2004,R Kelly,Happy People,0.0,0.0,0.669779,0.0,0.0,0.0,0.0
473,2004,Jadakiss,Why?,0.649824,0.0,0.0,0.0,0.0,0.518872,0.0
474,2004,Lil' Flip,Game Over (Flip),0.574224,0.0,0.0,0.0,0.0,0.0,0.5249
475,2004,Five for Fighting,One Hundred Years,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2004,O-Zone,Dragostea din tei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2004,"NORE, Daddy Yankee, Gem Star",Oye Mi Canto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2004,Seether,Broken,0.0,0.0,0.0,0.669118,0.0,0.0,0.53993
479,2004,"Trick Daddy, Lil' Jon",Let's Go,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2004,Monica,U Should've Known Better,0.0,0.0,0.0,0.0,0.540049,0.0,0.871717
481,2004,Anastacia,Left Outside Alone,0.0,0.0,0.0,0.607029,0.0,0.0,0.868293
482,2004,Nelly,Over,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2004,Tim McGraw,Live Like You Were Dying,0.0,0.0,0.0,0.511404,0.0,0.0,0.8242309999999999
484,2004,G-Unit,Wanna Get To Know You,0.578195,0.0,0.0,0.0,0.0,0.0,0.5318970000000001
485,2004,Counting Crows,Accidentally In Love,0.0,0.0,0.8804350000000001,0.0,0.0,0.0,0.0
486,2004,Fabolous,Breathe,0.548303,0.0,0.0,0.0,0.0,0.0,0.5268579999999999
487,2004,Baby Bash,Suga Suga,0.0,0.0,0.518772,0.0,0.0,0.0,0.0
488,2004,Gretchen Wilson,Redneck Woman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2004,Lloyd,Southside,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2004,U2,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2004,blink-182,I Miss You,0.0,0.568063,0.0,0.0,0.0,0.5665819999999999,0.0
492,2004,Kenny Chesney,When The Sun Goes Down,0.0,0.0,0.683154,0.0,0.0,0.742088,0.0
493,2004,Anthony Hamilton,Charlene,0.0,0.0,0.0,0.7368600000000001,0.0,0.0,0.0
494,2004,Jessica Simpson,Take My Breath Away,0.0,0.0,0.0,0.548964,0.0,0.0,0.695677
495,2004,John Michael Montgomery,Letters From Home,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2004,Keith Urban,You'll Think Of Me,0.0,0.0,0.5198109999999999,0.603809,0.8323719999999999,0.0,0.785942
497,2004,Ludacris,Stand Up,0.5530229999999999,0.0,0.0,0.0,0.0,0.0,0.932191
498,2004,Toby Keith,American Soldier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,2004,Rascal Flatts,Mayberry,0.0,0.0,0.0,0.71732,0.0,0.0,0.0
500,2005,Mariah Carey,We Belong Together,0.0,0.0,0.579802,0.642403,0.0,0.0,0.0
501,2005,Kelly Clarkson,Since U Been Gone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2005,The Pussycat Dolls,Don't Cha,0.0,0.0,0.6053470000000001,0.0,0.0,0.0,0.603607
503,2005,Gwen Stefani,Hollaback Girl,0.797452,0.0,0.0,0.0,0.0,0.0,0.8559100000000001
504,2005,Mario,Let Me Love You,0.0,0.0,0.628923,0.0,0.0,0.0,0.0
505,2005,Green Day,Boulevard Of Broken Dreams,0.0,0.0,0.0,0.640587,0.592421,0.0,0.72544
506,2005,Ciara'Misdemeanor' Elliot,1-2 Step,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2005,50 Cent,Candy Shop,0.0,0.0,0.612797,0.0,0.0,0.0,0.0
508,2005,Gorillaz,Feel Good Inc,0.0,0.0,0.705021,0.0,0.0,0.0,0.0
509,2005,The Black Eyed Peas,Don't Phunk With My Heart,0.0,0.0,0.7240880000000001,0.0,0.0,0.0,0.707946
510,2005,Lifehouse,You,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,2005,Kelly Clarkson,Behind These Hazel Eyes,0.0,0.0,0.0,0.741247,0.0,0.0,0.8724569999999999
512,2005,Kanye West,Gold Digger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2005,Rihanna,Pon de replay,0.0,0.0,0.514088,0.0,0.0,0.0,0.0
514,2005,Rob Thomas,Lonely No More,0.0,0.0,0.697034,0.59096,0.0,0.0,0.5917020000000001
515,2005,Will Smith,Switch,0.0,0.0,0.6012890000000001,0.0,0.0,0.0,0.810742
516,2005,Weezer,Beverly Hills,0.0,0.0,0.0,0.0,0.0,0.0,0.9807170000000001
517,2005,The Killers,Mr Brightside,0.5555260000000001,0.0,0.0,0.0,0.0,0.0,0.0
518,2005,Missy 'Misdemeanor' Elliott,Lose Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2005,50 Cent,Just A Lil Bit,0.60954,0.0,0.0,0.0,0.0,0.0,0.0
520,2005,The Game50 Cent,Hate It Or Love It,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2005,Akon,Lonely,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2005,Gwen Stefani,Rich Girl,0.0,0.0,0.509613,0.0,0.500256,0.784829,0.0
523,2005,The Game50 Cent,How We Do,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,2005,50 Cent,Disco Inferno,0.5768439999999999,0.0,0.0,0.0,0.0,0.0,0.0
525,2005,Ciara,Oh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2005,DHT,Listen To Your Heart,0.0,0.0,0.5482560000000001,0.0,0.0,0.0,0.0
527,2005,Mariah Carey,Shake It Off,0.0,0.714696,0.0,0.0,0.0,0.0,0.718751
528,2005,The Black Eyed Peas,My Humps,0.0,0.0,0.54371,0.0,0.0,0.884891,0.0
529,2005,Shakira,La tortura,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2005,Coldplay,Speed Of Sound,0.0,0.0,0.0,0.0,0.6742640000000001,0.0,0.0
531,2005,Papa Roach,Scars,0.0,0.515921,0.0,0.564682,0.0,0.0,0.744554
532,2005,Bow Wow,Let Me Hold You,0.0,0.0,0.0,0.792523,0.0,0.0,0.0
533,2005,Green Day,Holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,2005,Green Day,Wake Me Up When September Ends,0.0,0.0,0.0,0.705385,0.0,0.0,0.0
535,2005,Snoop Dogg,Drop It Like It's Hot,0.791497,0.0,0.0,0.0,0.0,0.0,0.707919
536,2005,Usher,Caught Up,0.0,0.0,0.0,0.0,0.0,0.0,0.5600729999999999
537,2005,Kelly Clarkson,Breakaway,0.0,0.0,0.0,0.623825,0.0,0.0,0.9097930000000001
538,2005,Fall Out Boy,Sugar We're Goin Down,0.0,0.0,0.0,0.0,0.0,0.0,0.526154
539,2005,Three Doors Down,Let Me Go,0.0,0.0,0.503434,0.0,0.687627,0.0,0.664175
540,2005,Frankie J,Obsession (No Es Amor),0.0,0.0,0.609213,0.0,0.0,0.0,0.5955590000000001
541,2005,Destiny's Child.I.' Wayne,Soldier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,2005,Jennifer Lopez,Get Right,0.0,0.0,0.653957,0.0,0.0,0.0,0.50771
543,2005,Bow Wow,Like You,0.0,0.0,0.548963,0.0,0.536467,0.0,0.590204
544,2005,Amerie,1 Thing,0.0,0.0,0.0,0.0,0.0,0.0,0.710838
